ID,Name:,Hersteller:,Erzeugnis aus:,Region:,Wein:,Jahrgang:,Rebsorte:,Qualität:,Alkohol in %:,Geschmack:,Allergene:,Ausbauart:,Trinktemperatur in °C:,Trinkempfehlung:,Verschluß:,Auszeichnungen:,Paßt zu:,Lage:,Boden:,Essen:,Herstellung:,Dekantieren:,Säure g/l:,Restzucker g/l:,Produkt aus biologischem Anbau:,Biokontrollstelle:,Diverses:,Zutaten:,Verkäufer:,Verkostungsnotiz:
52,"2016 Château Arbo Bordeaux A.O.C. Montagne-Saint-Émilion 1,5l Magnum",,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Merlot",,,,,,,,,,,,,,,,,,,,,,2,"Brandneu und exklusiv für Deutschland: Ein umwerfender Spitzen-Bordeaux aus Montagne-Saint-Émilion! Astrid Jordana und Dorian Arbo, beide Winzerfamilien entsprossen, konnten sich mit der Restaurierung und Reaktivierung dieses Mini-Weingutes (nur 8.000 Flaschen in 2016!) in den Hügeln über Saint-Émilion einen Traum erfüllen. Mit viel Respekt vor der Natur entsteht auf dem wunderschönen Anwesen seit 2015 ein hochklassiger, individueller Rotwein. Der 2016er ist ein spät gelesener, kraftvoller Bordeaux aus 88% Merlot und 12% Cabernet Franc, der aufgrund seiner Intensität einen 14-monatigem Ausbau je zur Hälfte in neuen und bereits verwendeten Barriques ermöglichte. Die intensive, komplexe Nase zeigt sofort die typischen Aromen des Merlots: Minze, viel reife rote Beeren, Pflaume, im Hintergrund Andeutungen von Tabak, Kaffee, Schokolade. Am Gaumen entfaltet sich eine reichhaltige, elegante Mundfülle, die trotz der Extraktreichheit durchaus opulent, jedoch niemals marmeladig oder zu üppig wirkt.  Trotz seiner Jugend ist der Château Arbo, aufgrund der gut gelungenen Einbindung der kräftigen Tannine, bereits jetzt mit Genuss trinkbar und verspricht für die nächsten zehn bis fünfzehn Jahre eine wundervolle Reifung zu einem glorreichen Vin de Garde. Durch persönliche Vermittlung bin ich an eine Probeflasche dieses besonderen Rotweines gekommen und war sofort überzeugt, wieder einmal eine Perle für das divino-Sortiment aufgetan zu haben. Profitieren Sie jetzt von dem äußerst günstigen Einführungspreis dieses außergewöhnlichen Weines! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 15,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château Arbo | EARL Jorda | Route des Faucheries 13 | F-33570 Montagne   Château Arbo "
53,2016 Château Arbo Bordeaux A.O.C. Montagne-Saint-Émilion,,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Merlot",,,,,,,,,,,,,,,,,,,,,,2,"Brandneu und exklusiv für Deutschland: Ein umwerfender Spitzen-Bordeaux aus Montagne-Saint-Émilion! Astrid Jordana und Dorian Arbo, beide Winzerfamilien entsprossen, konnten sich mit der Restaurierung und Reaktivierung dieses Mini-Weingutes (nur 8.000 Flaschen in 2016!) in den Hügeln über Saint-Émilion einen Traum erfüllen. Mit viel Respekt vor der Natur entsteht auf dem wunderschönen Anwesen seit 2015 ein hochklassiger, individueller Rotwein. Der 2016er ist ein spät gelesener, kraftvoller Bordeaux aus 88% Merlot und 12% Cabernet Franc, der aufgrund seiner Intensität einen 14-monatigem Ausbau je zur Hälfte in neuen und bereits verwendeten Barriques ermöglichte. Die intensive, komplexe Nase zeigt sofort die typischen Aromen des Merlots: Minze, viel reife rote Beeren, Pflaume, im Hintergrund Andeutungen von Tabak, Kaffee, Schokolade. Am Gaumen entfaltet sich eine reichaltige, elegante Mundfülle, die trotz der Extraktreichheit durchaus opulent, jedoch niemals marmeladig oder zu üppig wirkt.  Trotz seiner Jugend ist der Château Arbo, aufgrund der gut gelungenen Einbindung der kräftigen Tannine, bereits jetzt mit Genuss trinkbar und verspricht für die nächsten zehn bis fünfzehn Jahre eine wundervolle Reifung zu einem glorreichen Vin de Garde. Durch persönliche Vermittlung bin ich an eine Probeflasche dieses besonderen Rotweines gekommen und war sofort überzeugt, wieder einmal eine Perle für das divino-Sortiment aufgetan zu haben. Profitieren Sie jetzt von dem äußerst günstigen Einführungspreis dieses außergewöhnlichen Weines! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 15,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château Arbo | EARL Jorda | Route des Faucheries 13 | F-33570 Montagne Château Arbo "
54,2015 Bagordi Crianza D.O.C. Rioja,,Spanien,Rioja,Rotwein,,"Graciano, Tempranillo",,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Bagordi Crianza - der Klassiker aus der Rioja Die Crianza wird bei Bagordi aus 80% Tempranillo und 20% Graciano bereitet, letztere eine früher verkannte, aber hochinteressante Rebsorte, die gerade in Spanien eine unglaubliche Renaissance erlebt. Der Wein ist von intensiv kirschroter Farbe. In der Nase dominieren intensiv anhaltende Aromen nach reifen roten Früchten, dazu Nuancen von Vanille und Zimt, gepaart mit feinen Röstaromen vom 12-monatigen Barriqueausbau in amerikanischer Eiche. Am Gaumen setzt sich die Fruchtigkeit fort, begleitet von festen, gut strukturierten Tanninen, die ein gutes Alterungspotenzial versprechen. Voller und anhaltender Nachklang mit leichter Süßholznote. Wein aus Spanien. Enthält Sulfite. Alkoholgehalt: 14,0%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Bagordi | Carretera de Estella | E-31261 Andosilla  Bodegas Bagordi - individuelle Weine aus der Rioja seit 1723! "
55,2017 Bagordi Tinto Cosecha 6 Meses Barrica D.O.C. Rioja,,Spanien,Rioja,Rotwein,,"Grenache, Tempranillo",,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Bagordi Tinto Cosecha - ein waschechter Roble zum Freundschaftspreis! Der Tinto wird aus 90% Tempranillo und 10% Garnacha bereitet. Nach getrennter, langsamer Maischegärung in Edelstahltanks wird der vermählte Wein sechs Monate in Barriques ausgebaut. Damit ist der bescheiden ""Cosecha"", also ""Jahrgangswein"" genannte Tropfen ein waschechter Roble, also die Zwischenstufe zur Crianza. Wein aus Spanien. Enthält Sulfite. Alkoholgehalt: 14,0%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Bagordi | Carretera de Estella | E-31261 Andosilla Bodegas Bagordi - individuelle Weine aus der Rioja seit 1723! "
56,2016 Château La Fleur Lauga Bordeaux A.O.C. Saint-Julien Cru Artisan,,Frankreich,Bordeaux,Rotwein,,"Cabernet Sauvignon, Merlot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Der neue Flagship Wine von Château de Lauga! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. 2014 konnte Charles knapp zwei Hektar bestes Rebland in der berühmten Appellation Saint-Julien ergattern. Dieser kleine Weinberg ist mit 90% Cabernet Sauvignon und 10% Merlot bestückt - damit steht die Cuvée für diesen außergewöhnlich hervorragenden Rotwein und den Zweitwein ""La Petite Fleur"" fest. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung, 18 Monate lang in Barriques ausgebaut. Der wundervoll tief purpurrote Fleur de Lauga überrascht, trotz seiner Jugend, sofort mit einer komplexen Nase von Johannisbeeren, Cassis und Brombeeren, dazu etwas Süßholz und Veilchen auf. Am Gaumen zeigt er sich schon reif, elegant, harmonisch und von guter Mundfülle mit bereits langem Abgang. Als echter, kraftvoll-wuchtiger Vin de Garde mit viel Rückgrat sind die frischen, aber nicht grünen Tannine und ein leichter Barriqueton präsent, jedoch gut in den prachtvollen, reichhaltigen und finessenreichern Aromenstrauß eingebunden. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat großes Potential für die nächsten 12 bis 14 Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, klassischen großen Bordeaux Saint-Julien (nur 1.200 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
57,2016 La Petite Fleur de Château La Fleur Lauga Bordeaux A.O.C. Saint-Julien Cru Artisan,,Frankreich,Bordeaux,Rotwein,,"Cabernet Sauvignon, Merlot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Ein köstlicher Saint-Julien von jungen Rebstöcken! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. 2014 konnte Charles knapp zwei Hektar bestes Rebland in der berühmten Appellation Saint-Julien ergattern. Dieser kleine Weinberg ist mit 90% Cabernet Sauvignon und 10% Merlot bestückt. Damit steht die Cuvée für den ""La Fleur Lauga"" fest. Von Lesegut der jüngeren Rebstöcke wird ""La Petite Fleur"" bereitet. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung, 14 bis 18 Monate lang in Barriques ausgebaut. Der wundervoll purpurrote Petite Fleur Lauga überrascht, trotz seiner Jugend, sofort mit einer komplexen Nase von Johannisbeeren und Cassis und Brombeeren, dazu etwas Veilchen, auf. Am Gaumen zeigt er sich frisch, elegant, harmonisch und von guter Mundfülle mit bereits langem Abgang. Die frischen, aber nicht grünen Tannine sind gut in den eleganten, finessenreichern Aromenstrauß eingebunden und versprechen eine gute entwicklung des Weins für die nächsten Jahre. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat großes Potential für die nächsten 10 bis 12 Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, eleganten Bordeaux Saint-Julien (nur 800 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
58,"2015 Château de Lauga Bordeaux A.O.C. Haut-Médoc Cru Artisan Magnumflasche (1,5l)",,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Ein kleines, feines Familienweingut aus dem Herzen des Médocs! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga - Papa Christian steht ihm natürlich weiterhin zur Seite. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. Die 6ha eigenes Rebland sind mit 55% Cabernet Sauvignon, 39% Merlot, 3% Petit Verdot, 2% Cabernet Franc sowie 1% Carmenère bestückt - damit steht die Cuvée für den Rotwein fest. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung im Stahltank 12 Monate lang in Barriques (davon 7% neu) verfeinert. Von tiefroter Farbe, die fast an einen Cahors erinnert, trumpft der Château de Lauga sofort mit einer komplexen Nase von roten Beeren, Lakritze, dazu einem Hauch Veilchen und Marmelade auf. Am Gaumen zeigt er sich reif, elegant, harmonisch und von guter Mundfülle, gepaart mit vielversprechendem, von weichen Tanninen betontem Rückgrat und einem langen Abgang. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat noch großes Potential für die nächsten acht bis zehn Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, klassischen Bordeaux (nur 40.000 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
59,"2016 Château de Lauga Bordeaux A.O.C. Haut-Médoc Cru Artisan 0,375l",,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Ein kleines, feines Familienweingut aus dem Herzen des Médocs! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga - Papa Christian steht ihm natürlich weiterhin zur Seite. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. Die 6ha eigenes Rebland sind mit 55% Cabernet Sauvignon, 39% Merlot, 3% Petit Verdot, 2% Cabernet Franc sowie 1% Carmenère bestückt - damit steht die Cuvée für den Rotwein fest. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung im Stahltank 12 Monate lang in Barriques (davon 7% neu) verfeinert. Von tiefroter Farbe, die fast an einen Cahors erinnert, trumpft der Château de Lauga sofort mit einer komplexen Nase von roten Beeren, Lakritze, vielleicht etwas Veilchen und ohne störende Holztöne auf. Am Gaumen zeigt er sich elegant, harmonisch und von guter Mundfülle, gepaart mit vielversprechendem Rückgrat und einem bereits langen Abgang. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat noch großes Potential für die nächsten sechs bis zehn Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, klassischen Rotwein (nur 40.000 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
60,2016 Château de Lauga Bordeaux A.O.C. Haut-Médoc Cru Artisan,,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Ein kleines, feines Familienweingut aus dem Herzen des Médocs! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga - Papa Christian steht ihm natürlich weiterhin zur Seite. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. Die 6ha eigenes Rebland sind mit 55% Cabernet Sauvignon, 39% Merlot, 3% Petit Verdot, 2% Cabernet Franc sowie 1% Carmenère bestückt - damit steht die Cuvée für den Rotwein fest. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung im Stahltank 12 Monate lang in Barriques (davon 7% neu) verfeinert. Von tiefroter Farbe, die fast an einen Cahors erinnert, trumpft der Château de Lauga sofort mit einer komplexen Nase von roten Beeren, Lakritze, dazu einem Hauch Veilchen und Marmelade auf. Am Gaumen zeigt er sich reif, elegant, harmonisch und von guter Mundfülle, gepaart mit vielversprechendem, von weichen Tanninen betontem Rückgrat und einem langen Abgang. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat noch großes Potential für die nächsten acht bis zehn Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, klassischen Bordeaux (nur 40.000 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
61,2015 Château de Lauga Bordeaux A.O.C. Haut-Médoc Cru Artisan,,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Ein kleines, feines Familienweingut aus dem Herzen des Médocs! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga - Papa Christian steht ihm natürlich weiterhin zur Seite. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. Die 6ha eigenes Rebland sind mit 55% Cabernet Sauvignon, 39% Merlot, 3% Petit Verdot, 2% Cabernet Franc sowie 1% Carmenère bestückt - damit steht die Cuvée für den Rotwein fest. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung im Stahltank 12 Monate lang in Barriques (davon 7% neu) verfeinert. Von tiefroter Farbe, die fast an einen Cahors erinnert, trumpft der Château de Lauga sofort mit einer komplexen Nase von roten Beeren, Lakritze, dazu einem Hauch Veilchen und Marmelade auf. Am Gaumen zeigt er sich reif, elegant, harmonisch und von guter Mundfülle, gepaart mit vielversprechendem, von weichen Tanninen betontem Rückgrat und einem langen Abgang. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat noch großes Potential für die nächsten acht bis zehn Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, klassischen Bordeaux (nur 40.000 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
62,"2016 Château de Lauga Bordeaux A.O.C. Haut-Médoc Cru Artisan Magnumflasche (1,5l)",,Frankreich,Bordeaux,Rotwein,,"Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot",,,,,,,,,,,,,,,,,,,,,,2,"Exklusiv bei divino: Ein kleines, feines Familienweingut aus dem Herzen des Médocs! Seit 2007 ist Charles Brun in siebter Generation Winzer auf Château de Lauga - Papa Christian steht ihm natürlich weiterhin zur Seite. Das Château befindet sich in Cussac, einem kleinen Weinort zwischen Saint-Julien und Margaux, also im Epizentrum des sagenumwobenen Haut-Médocs. Die 6ha eigenes Rebland sind mit 55% Cabernet Sauvignon, 39% Merlot, 3% Petit Verdot, 2% Cabernet Franc sowie 1% Carmenère bestückt - damit steht die Cuvée für den Rotwein fest. Die Weinlese findet selbstverständlich von Hand statt. Der Wein wird, ganz traditionell, nach einem Monat Maischegärung und darauffolgender malolaktischer Gärung im Stahltank 12 Monate lang in Barriques (davon 7% neu) verfeinert. Von tiefroter Farbe, die fast an einen Cahors erinnert, trumpft der 2012er Château de Lauga sofort mit einer komplexen Nase von roten Beeren, Lakritze, dazu einem Hauch Veilchen und Marmelade auf. Am Gaumen zeigt er sich reif, elegant, harmonisch und von guter Mundfülle, gepaart mit vielversprechendem, von weichen Tanninen betontem Rückgrat und einem langen Abgang. Der Wein muss unbedingt einige Stunden vor dem Genuss dekantiert werden und hat noch großes Potential für die nächsten acht bis zehn Jahre. Ich freue mich, Ihnen diesen wunderbar individuellen, klassischen Bordeaux (nur 40.000 Flaschen werden pro Jahrgang abgefüllt) zu einem hochinteressanten Preis anbieten zu können! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Château de Lauga | EARL C.Brun | Chemin de la Rue 13 | F-33460 Cussac Fort Medoc Château de Lauga: Feine Gewächse aus dem Haut-Médoc! "
