,best_match_score,__id_left,__id_right,Unnamed: 0,Unnamed: 0.1,wine_name_left,wine_country_left,wine_region_left,wine_year_left,wine_type_left,wine_price_left,wine_url,wine_thumb_left,wine_description,wine_seller,taste_id,wine_id,wine_name_right,wine_winery,wine_alcohol,wine_type_right,wine_year_right,wine_country_right,wine_region_right,wine_price_right,wine_structure,wine_tastes,wine_rating,wine_thumb_right
3308,0.9633820959624912,52_left,10347_right,57,57,Fattoria Le Pupille SAFFREDI,Italien,Toscana,2018.0,red,79.0,https://www.wein-direktimport.de/weine/italien/toskana/fattoria-le-pupille/4322/2018-saffredi?c=362,https://www.wein-direktimport.de/media/image/db/39/b1/Saffredi-ZIP_200x300.jpg," Monica Larner, Wine Advocate, November 2020: „The Fattoria le Pupille 2018 Saffredi borrows quite a bit from all of the grapes that make up the blend (Cabernet Sauvignon, Merlot and Petit Verdot). These balanced results open to a round bouquet of dark fruit, black cherry and plum. As the wine warms in the glass, it shows spice, cured tobacco and campfire embers. This is a full-bodied expression but not excessively so. It puts forth immediate elegance with carefully measured tannins and a fitting postscript of fresh acidity. This newest vintage of Saffredi should be hitting the market now, but if you buy it, you should plan on cellaring it.“ James Suckling: „A fantastic nose to this with currant, sage, rosemary and rose-petal character. Sweet tobacco and spicy chocolate, too. Very complex. The palate shows lovely depth of fruit with blackberries, blackcurrants and fine tannins. It’s racy and refined with a direct, focused palate. Just a baby. A blend of cabernet sauvignon 60%, merlot 32% and petite verdot 8%. This needs at least two or three years to soften. Try in 2023. 97/100“                 ",1,,82690,Fattoria le Pupille Saffredi,Fattoria le Pupille,14.5,red,,Italien,Maremma Toscana,0.0,"{'acidity': 0.53422385, 'fizziness': 0, 'intensity': 0.60693335, 'sweetness': 0.22685824999999998, 'tannin': 0.53004145}","{'black_fruit': 0.8984881209503239, 'citrus_fruit': 0.0064794816414686825, 'dried_fruit': 0.07775377969762419, 'earth': 0.7537796976241901, 'floral': 0.0734341252699784, 'microbio': 0.04319654427645788, 'non_oak': 0.0367170626349892, 'oak': 1.0, 'red_fruit': 0.3758099352051836, 'spices': 0.4103671706263499, 'tree_fruit': 0.008639308855291577, 'tropical_fruit': 0.004319654427645789, 'vegetal': 0.02591792656587473}",4.3,//images.vivino.com/thumbs/boIjtfj5Rf-JtS6m1TAHUg_pl_480x640.png
15988,0.9633820959624912,213_left,10347_right,231,231,Fattoria Le Pupille SAFFREDI,Italien,Toscana,2017.0,red,79.0,https://www.wein-direktimport.de/weine/italien/toskana/fattoria-le-pupille/3110/2017-saffredi?c=362,https://www.wein-direktimport.de/media/image/c6/6b/4e/Saffredi-o-J_200x300.jpg," Monica Larner, wine advocate, August 2019: „Wow, there is a very impressive freshness here that defies the heat of this vintage. The 2017 Saffredi does not seem like a 2017 at all. Now celebrating its 30th birthday, Saffredi is 60% Cabernet Sauvignon, 30% Merlot and 10% Petit Verdot. Thanks to the vineyard's proximity to the sea, leaving leaves on the vines and the sharp diurnal shifts of the area, the fruit was able to ripen in a balanced manner despite the hot and dry summer. The team at Fattoria le Pupille knew they would have to be ready to harvest early and lose some their yields, and they did. In the end, production was down 25%, but the result is a fresh, thick and beautiful red made with ripe fruit and dark concentration. This is a great effort from Fattoria le Pupille. This wine will be released in November.“",1,,82690,Fattoria le Pupille Saffredi,Fattoria le Pupille,14.5,red,,Italien,Maremma Toscana,0.0,"{'acidity': 0.53422385, 'fizziness': 0, 'intensity': 0.60693335, 'sweetness': 0.22685824999999998, 'tannin': 0.53004145}","{'black_fruit': 0.8984881209503239, 'citrus_fruit': 0.0064794816414686825, 'dried_fruit': 0.07775377969762419, 'earth': 0.7537796976241901, 'floral': 0.0734341252699784, 'microbio': 0.04319654427645788, 'non_oak': 0.0367170626349892, 'oak': 1.0, 'red_fruit': 0.3758099352051836, 'spices': 0.4103671706263499, 'tree_fruit': 0.008639308855291577, 'tropical_fruit': 0.004319654427645789, 'vegetal': 0.02591792656587473}",4.3,//images.vivino.com/thumbs/boIjtfj5Rf-JtS6m1TAHUg_pl_480x640.png
10915,0.962699099504254,145_left,2110_right,155,155,Farnese Vini srl Sangiovese Terre di Chieti IGT 'Fantini',Italien,Abruzzen,2020.0,red,6.8,https://www.wein-direktimport.de/weine/italien/apulien-und-abruzzen/farnese/3806/2020-sangiovese-terre-di-chieti-igt-fantini?c=362,https://www.wein-direktimport.de/media/image/6c/2f/8a/Fantini-Sangiovese-2018_200x300.jpg," Der granatrote Wein hat eine betont fruchtige, weinige Aromatik und ein feines Holzaroma. Am Gaumen ist er mittelgewichtig, er hat feine Gerbstoffe, ist ausgewogen und bereit zum sofortigen Genuß.",1,,1512980,Farnese Fantini Sangiovese Terre di Chieti,Farnese,13.0,red,2018,Italien,Terre di Chieti,5.05,"{'acidity': 0.5036679, 'fizziness': 0, 'intensity': 0.5251304, 'sweetness': 0.164032725, 'tannin': 0.43397462499999995}","{'black_fruit': 0.5125348189415042, 'citrus_fruit': 0.033426183844011144, 'dried_fruit': 0.04735376044568245, 'earth': 0.2924791086350975, 'floral': 0.027855153203342618, 'microbio': 0.07520891364902507, 'non_oak': 0.016713091922005572, 'oak': 0.7966573816155988, 'red_fruit': 1.0, 'spices': 0.1532033426183844, 'tree_fruit': 0.011142061281337047, 'tropical_fruit': 0.002785515320334262, 'vegetal': 0.055710306406685235}",3.7,//images.vivino.com/thumbs/k6rr7LQ-SQCxfaZsDcqojQ_pl_480x640.png
58674,0.9605022908086117,826_left,10043_right,937,937,Champagne Billecart Salmon Champagne Extra Brut Vintage  Magnum,Frankreich,Champagne,2008.0,sparkling,165.0,https://www.wein-direktimport.de/weine/frankreich/champagne/champagne-billecart-salmon/4417/champagne-extra-brut-vintage-2008-magnum?c=364,https://www.wein-direktimport.de/media/image/2c/c8/a0/2008-Vintage-E-B-Blanc_200x300.jpg," William Kelley, Wine Advocate, September 2020: „Disgorged with four grams per liter dosage, the 2008 Extra Brut Vintage hasn't appreciably evolved since I last tasted it. Offering up pretty aromas of honeycomb, crisp green apple, white flowers and fresh pastry, it's medium to full-bodied, tensile and incisive, with a tightly wound core, racy acids and an elegant pinpoint mousse. I wouldn't open bottles from my own cellar for another five years, as this is evolving at a glacial pace.“ Peter Moser, Falstaff Champagner 2019: „Leuchtendes Goldgelb, Silbereflexe, sehr feines, anhaltendes Mousseux. Mit einem Hauch von Biskuit unterlegte feine gelbe Tropenfrucht, frischer Pfirsich, Nuancen von Wiesenkräutern und Orangenzesten, feiner mineralischer Anklang, Ananas und Karamell im Hintergrund. Engmaschig, kompakt, reife weiße Frucht, kalkig-mineralische Textur, straff und sehr gut anhaftend, ein eleganter Speisenbegleiter mit sichererem Reifepotenzial, sehr lebendiger, dynamischer Stil.“",1,,1872859,Billecart-Salmon Extra Brut Champagne,Billecart-Salmon,12.0,sparkling,N.V.,Frankreich,Schaumwein,40.0,"{'acidity': 0.8509087500000001, 'fizziness': 0.842960825, 'intensity': 0.71241415, 'sweetness': 0, 'tannin': 0}","{'black_fruit': 0.015503875968992248, 'citrus_fruit': 1.0, 'dried_fruit': 0.023255813953488372, 'earth': 0.4263565891472868, 'floral': 0.031007751937984496, 'microbio': 0.3023255813953488, 'non_oak': 0.5503875968992248, 'oak': 0.17054263565891473, 'red_fruit': 0.031007751937984496, 'spices': 0.03875968992248062, 'tree_fruit': 0.7984496124031008, 'tropical_fruit': 0.03875968992248062, 'vegetal': 0.11627906976744186}",4.1,//images.vivino.com/thumbs/OZP8vKFrToq5cuXVoeHGkQ_pl_480x640.png
49134,0.9563092084123401,708_left,6863_right,791,791,Le Clos du Caillou Côtes du Rhône Rosé 'Le Caillou',Frankreich,Rhône,2020.0,sparkling,11.0,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/les-clos-du-caillou/3770/2020-cotes-du-rhone-rose-le-caillou?c=657,https://www.wein-direktimport.de/media/image/33/f9/9a/LeCaillou-CdRrose-ZIP_200x300.jpg,,1,,1156296,Clos du Caillou Côtes du Rhône Le Caillou,Clos du Caillou,0.0,red,2020,Frankreich,Côtes-du-Rhône,11.99,"{'acidity': 0.58952105, 'fizziness': 0, 'intensity': 0.6866594, 'sweetness': 0.17655905, 'tannin': 0.543190125}","{'black_fruit': 0.5853658536585366, 'citrus_fruit': 0.032520325203252036, 'dried_fruit': 0.07317073170731707, 'earth': 0.34959349593495936, 'floral': 0.04065040650406504, 'microbio': 0.08130081300813008, 'non_oak': 0.016260162601626018, 'oak': 0.43902439024390244, 'red_fruit': 1.0, 'spices': 0.5365853658536586, 'tree_fruit': 0.08943089430894309, 'tropical_fruit': 0.04878048780487805, 'vegetal': 0.04878048780487805}",3.8,//images.vivino.com/thumbs/4yxtVP5rQlWx_c3qjVWddQ_pl_480x640.png
45285,0.9563092084123401,656_left,6863_right,738,738,Le Clos du Caillou Côtes du Rhône Rosé 'Le Caillou',Frankreich,Rhône,2020.0,sparkling,11.0,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/les-clos-du-caillou/3770/2020-cotes-du-rhone-rose-le-caillou?c=363,https://www.wein-direktimport.de/media/image/33/f9/9a/LeCaillou-CdRrose-ZIP_200x300.jpg,,1,,1156296,Clos du Caillou Côtes du Rhône Le Caillou,Clos du Caillou,0.0,red,2020,Frankreich,Côtes-du-Rhône,11.99,"{'acidity': 0.58952105, 'fizziness': 0, 'intensity': 0.6866594, 'sweetness': 0.17655905, 'tannin': 0.543190125}","{'black_fruit': 0.5853658536585366, 'citrus_fruit': 0.032520325203252036, 'dried_fruit': 0.07317073170731707, 'earth': 0.34959349593495936, 'floral': 0.04065040650406504, 'microbio': 0.08130081300813008, 'non_oak': 0.016260162601626018, 'oak': 0.43902439024390244, 'red_fruit': 1.0, 'spices': 0.5365853658536586, 'tree_fruit': 0.08943089430894309, 'tropical_fruit': 0.04878048780487805, 'vegetal': 0.04878048780487805}",3.8,//images.vivino.com/thumbs/4yxtVP5rQlWx_c3qjVWddQ_pl_480x640.png
37303,0.9559816213240473,565_left,10455_right,626,626,Weingut Egon Müller Riesling Auslese Scharzhofberger,Deutschland,Saar,2019.0,white,575.0,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-egon-mueller/3185/2019-riesling-auslese-scharzhofberger?c=559,https://www.wein-direktimport.de/media/image/d3/27/88/2019-Scharzhofberger-Auslese_200x300.jpg,,1,,1637184,Egon Müller - Scharzhof Scharzhofberger Riesling Auslese,Egon Müller - Scharzhof,0.0,white,,Germany,Wiltingen,0.0,"{'acidity': 0.893184175, 'fizziness': 0, 'intensity': 0.532392075, 'sweetness': 0.4476276, 'tannin': 0}","{'black_fruit': 0.009523809523809525, 'citrus_fruit': 0.42857142857142855, 'dried_fruit': 0.0761904761904762, 'earth': 1.0, 'floral': 0.1523809523809524, 'microbio': 0.17142857142857143, 'non_oak': 0.0761904761904762, 'oak': 0.10476190476190476, 'red_fruit': 0.009523809523809525, 'spices': 0.06666666666666667, 'tree_fruit': 0.9047619047619048, 'tropical_fruit': 0.5333333333333333, 'vegetal': 0.009523809523809525}",4.6,//images.vivino.com/thumbs/V_iEN64AR7GyB20KeOkA0Q_pl_480x640.png
94770,0.9526420374491356,1156_left,10896_right,1283,205,DR. CRUSIUS Rhyolith Riesling,Deutschland,,2020.0,white,11.4,https://www.jacques.de/weine/2676/2020-dr-crusius-rhyolith-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2676_0.jpg,"


Warum sind eigentlich Weinberge aus Vulkangestein, wie der rote Rhyolith, so gut für den Anbau von Wein? Das liegt einmal an dem hohen Gehalt an Mineralien, die gerade auch dem Riesling zu­gu­te­kom­men. Zum Zweiten erwärmt sich Vulkangestein schnell und lässt so die Trauben perfekt reifen. Das merkt man auch dem Rhyolith von Crusius an, ein Bilderbuch-Riesling. Einladende gelbgrüne Farbe. Der präzise Duft mit reifem Pfirsich, Aprikosen, weißen Blüten und grüner Birne bilden einen reizvollen Kontrast zur spürbaren Mineralität. Am Gaumen Riesling pur, faszinierendes Fruchtsüße-Weinsäure-Spiel, filigrane Struktur, ein dichtes Extrakt trifft auf eine zauberhafte Eleganz. Riesling, we love you!
",3,,1550116,Dr. Crusius Riesling Rhyolith,Dr. Crusius,0.0,white,,Germany,Nahe,0.0,"{'acidity': 0.85994185, 'fizziness': 0, 'intensity': 0.48138095000000003, 'sweetness': 0.127047625, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.3170731707317073, 'dried_fruit': 0, 'earth': 0.8536585365853658, 'floral': 0.04878048780487805, 'microbio': 0.0975609756097561, 'non_oak': 0.024390243902439025, 'oak': 0, 'red_fruit': 0, 'spices': 0, 'tree_fruit': 1.0, 'tropical_fruit': 0.04878048780487805, 'vegetal': 0.0975609756097561}",3.9,//images.vivino.com/labels/fW2t5CRjRR6giTCpyir94A.jpg
23147,0.9502074139226535,326_left,1116_right,360,360,Cà dei Frati Brolettino Lugana DOC,Italien,Lombardei,2020.0,white,15.9,https://www.wein-direktimport.de/weine/italien/lombardei/ca-dei-frati/4456/2020-brolettino-lugana-doc?c=559,https://www.wein-direktimport.de/media/image/d5/25/71/Brolettino-ZIPNP9X2pvWoKbgO_200x300.jpg," In der kraftvollen Nase verbinden sich Aromen von reifem Pfirsich, Melone und gelbem Apfel mit verführerischem Rosenduft, feiner Kräuterwürze und kristallklarer Frische. Am Gaumen setzt er sich mit einem explosiven Auftritt eindrucksvoll in Szene und bietet ein Optimum an Frische und Eleganz. Sein vollmundiger, kraftvoller Charakter wird durch eine straffes Säuregerüst in vibrierender Spannung gehalten und der Gaumen für die Aufnahme des nächsten Schlucks der überaus delikaten, reifen Fruchtaromen geklärt. Unbedingt vorher dekantieren!",1,,1221332,Cà dei Frati Brolettino Lugana,Cà dei Frati,13.0,white,2019,Italien,Lugana,14.9,"{'acidity': 0.584559625, 'fizziness': 0, 'intensity': 0.686293375, 'sweetness': 0.3443573, 'tannin': 0}","{'black_fruit': 0.018518518518518517, 'citrus_fruit': 0.6419753086419753, 'dried_fruit': 0.009259259259259259, 'earth': 0.49382716049382713, 'floral': 0.043209876543209874, 'microbio': 0.15123456790123457, 'non_oak': 0.09876543209876543, 'oak': 0.3888888888888889, 'red_fruit': 0.006172839506172839, 'spices': 0.06481481481481481, 'tree_fruit': 1.0, 'tropical_fruit': 0.1882716049382716, 'vegetal': 0.13580246913580246}",4.2,//images.vivino.com/thumbs/sCauzCnsSpasAi3w77Pa3A_pl_480x640.png
57539,0.9418455779903447,808_left,9572_right,917,917,Champagne Billecart Salmon Champagne Brut Réserve 375 ml,Frankreich,Champagne,,sparkling,23.9,https://www.wein-direktimport.de/weine/frankreich/champagne/champagne-billecart-salmon/395/champagne-brut-reserve-375-ml?c=364,https://www.wein-direktimport.de/media/image/ca/fa/e7/Billecart-Salmon-Brut-Reserve-375-ml_200x300.jpg," Der Brut Réserve schimmert blass-golden im Glas, feine Bläschen steigen langsam empor und bilden ein üppiges Schaumkrönchen, das ewig lange anhält. In die Nase vermählen sich feine reife Birnenaromen mit frischen Früchten und blumigen Noten. Das reiche Bouquet spiegelt die traditionelle Reifung im Keller wider.",1,,15615,Billecart-Salmon Brut Réserve Champagne,Billecart-Salmon,12.0,sparkling,N.V.,Frankreich,Schaumwein,42.95,"{'acidity': 0.8070582500000001, 'fizziness': 0.8165435000000001, 'intensity': 0.6940806, 'sweetness': 0, 'tannin': 0}","{'black_fruit': 0.0140607424071991, 'citrus_fruit': 0.6439820022497188, 'dried_fruit': 0.015748031496062992, 'earth': 0.2407199100112486, 'floral': 0.03712035995500562, 'microbio': 0.296400449943757, 'non_oak': 0.6799775028121485, 'oak': 0.1625421822272216, 'red_fruit': 0.048368953880764905, 'spices': 0.023059617547806523, 'tree_fruit': 1.0, 'tropical_fruit': 0.04443194600674916, 'vegetal': 0.06974128233970754}",4.2,//images.vivino.com/thumbs/JnpuAaslSdOiF4HhODi8Fw_pl_480x640.png
1303,0.9410544142402704,18_left,3886_right,20,20,Biscardo Neropasso Rosso Veneto,Italien,Veneto,2019.0,red,8.5,https://www.wein-direktimport.de/weine/italien/veneto/biscardo/4478/2019-neropasso-rosso-veneto?c=362,https://www.wein-direktimport.de/media/image/f8/95/39/Neropasso-ZIP_200x300.jpg," Der 2019 Neropasso hat eine intensive, rubinrote Farbe. In der Nase würzig, mit Aromen von Süß- und Sauerkirschen, Pflaumenkompott, Heidel- und Brombeeren, ergänzt von etwas Bitterschokolade und Vanille.Am Gaumen seidiger Auftakt, intensive Aromatik, deutliche Süße und reife, sanfte Gerbstoffe. Perfekt zu vegetarischen Aufläufen mit Tomaten und Auberginen oder Braten vom Wild und Rind.",1,,3347644,Biscardo Neropasso Veneto Rosso,Biscardo,13.5,red,2017,Italien,Veneto,21.87,"{'acidity': 0.28650525000000004, 'fizziness': 0, 'intensity': 0.71477585, 'sweetness': 0.39215762499999995, 'tannin': 0.3951732}","{'black_fruit': 1.0, 'citrus_fruit': 0.004285714285714286, 'dried_fruit': 0.12714285714285714, 'earth': 0.17714285714285713, 'floral': 0.014285714285714285, 'microbio': 0.055714285714285716, 'non_oak': 0.027142857142857142, 'oak': 0.8214285714285714, 'red_fruit': 0.6228571428571429, 'spices': 0.16142857142857142, 'tree_fruit': 0.015714285714285715, 'tropical_fruit': 0.0014285714285714286, 'vegetal': 0.017142857142857144}",4.1,//images.vivino.com/thumbs/12wFvqWSQeqNpjq5NdCnyA_pl_480x640.png
91482,0.9368181808580507,1112_left,10999_right,1239,161,L'ARJOLLE Perce-Neige,Frankreich,,2020.0,white,6.95,https://www.jacques.de/weine/1780/2020-l-arjolle-perce-neige/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1780_0.jpg,"


Schneeglöckchen gelten als Vorboten des Frühlings und damit einer herzerwärmenden Zeit. Vielleicht hat die Domaine de l’Arjolle deshalb ihren ersten Weißwein des Jahres nach dem beliebten Blümchen benannt: Perce-Neige! Und der ist Jahr für Jahr die pure Gaumenfreude, mit seinem feinwürzigen Bouquet nach reifen Birnen, saftigem Pfirsich und weißen Blüten - und seinem frischen, animierenden Geschmack. Wahrlich ein Frühlingsbote, der allerdings das ganze Jahr wunderbar schmeckt.
",3,,1618931,Domaine de l'Arjolle Perce-Neige,Domaine de l'Arjolle,0.0,white,,France,Côtes de Thongue,0.0,"{'acidity': 0.39127015, 'fizziness': 0, 'intensity': 0.48048389999999996, 'sweetness': 0.13129032499999999, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.2, 'dried_fruit': 0, 'earth': 0.1, 'floral': 0.2, 'microbio': 0, 'non_oak': 0, 'oak': 0, 'red_fruit': 0, 'spices': 0, 'tree_fruit': 1.0, 'tropical_fruit': 0.2, 'vegetal': 0.2}",3.8,//images.vivino.com/labels/0251i9tlxidvp.jpg
31918,0.9345227577479245,473_left,10736_right,516,516,Weingut Egon Müller Riesling Kabinett Scharzhofberger,Deutschland,Saar,2020.0,white,135.0,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-egon-mueller/3947/2020-riesling-kabinett-scharzhofberger?c=559,https://www.wein-direktimport.de/media/image/a1/ec/d5/2020-Scharzhofberger-Kabinett-ZIP_200x300.jpg,,1,,86685,Egon Müller - Scharzhof Scharzhofberger Riesling Kabinett,Egon Müller - Scharzhof,0.0,white,,Germany,Wiltingen,0.0,"{'acidity': 0.9256685, 'fizziness': 0, 'intensity': 0.4929215, 'sweetness': 0.3329925, 'tannin': 0}","{'black_fruit': 0.010638297872340425, 'citrus_fruit': 0.6347517730496454, 'dried_fruit': 0.01773049645390071, 'earth': 0.9468085106382979, 'floral': 0.1347517730496454, 'microbio': 0.12056737588652482, 'non_oak': 0.05673758865248227, 'oak': 0.06028368794326241, 'red_fruit': 0.010638297872340425, 'spices': 0.05319148936170213, 'tree_fruit': 1.0, 'tropical_fruit': 0.20567375886524822, 'vegetal': 0.09929078014184398}",4.4,//images.vivino.com/thumbs/mTq3KyZDQtKIrogpXOZa4A_pl_480x640.png
22662,0.9326716287721676,313_left,10293_right,345,345,Château Léoville Las Cases Château Leoville Las Cases Grand Cru Classé Impérial,Frankreich,Bordeaux,2006.0,red,1800.0,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-julien/chateau-leoville-las-cases/695/2006-chateau-leoville-las-cases-grand-cru-classe-imperial?c=362,https://www.wein-direktimport.de/media/image/15/5b/f8/Leoville-Las-Cases_200x300.jpg,,1,,81848,Château Léoville Las Cases Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,13.5,red,,France,Saint-Julien,0.0,"{'acidity': 0.7961547499999999, 'fizziness': 0, 'intensity': 0.695350575, 'sweetness': 0.16035092499999998, 'tannin': 0.71751695}","{'black_fruit': 0.8569042316258352, 'citrus_fruit': 0.010579064587973273, 'dried_fruit': 0.04788418708240535, 'earth': 0.876391982182628, 'floral': 0.05846325167037862, 'microbio': 0.0378619153674833, 'non_oak': 0.03229398663697105, 'oak': 1.0, 'red_fruit': 0.22717149220489977, 'spices': 0.23329621380846324, 'tree_fruit': 0.006124721603563474, 'tropical_fruit': 0.0022271714922048997, 'vegetal': 0.030066815144766147}",4.4,//images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pl_480x640.png
